warning_uid,warning_id,pair_id,rank,semantic_target_type,type,symbol,oracle_blind_rank,oracle_blind_score,ranker_source,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label_source
d4fd2d81c8ea1bd71aa9c8e51e75613ad2801a95df3ed67cf348c5f8fa04fe4c,W-000003,latest-p019-v6.19-to-v7.0,348,LayoutFieldDrift,FieldDrift,platform_device,115,-14.35,"binddrift_current,binding_diff,no_impact_gate,random,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for platform_device, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
7b622777128724e9183fa37106812fce0809806260543c99914aa2e909ec1749,W-000004,latest-p015-v6.15-to-v6.16,349,LayoutFieldDrift,FieldDrift,pci_dev,116,-14.35,"binddrift_current,binding_diff,no_impact_gate,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for pci_dev, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
34cd2b28230e324c1c97d1fcd8b3c22618051a1f95de08599e8061defcb23084,W-000002,latest-p019-v6.19-to-v7.0,350,LayoutFieldDrift,FieldDrift,pci_dev,117,-14.35,"binddrift_current,binding_diff,no_impact_gate,random,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for pci_dev, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
1684ee80e43bb27af70ea76aea4ea2364eac187a511a765f6da1b35a5df990d4,W-000010,latest-p020-v7.0-to-HEAD_9207d47f966b,351,LayoutFieldDrift,FieldDrift,pci_dev,118,-14.35,"binddrift_current,binding_diff,no_impact_gate,random,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for pci_dev, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
ae348361d574223a3384ab601ee8015a17248220b7e8ea67d54be20cfd450290,W-000001,latest-p014-v6.14-to-v6.15,352,LayoutFieldDrift,FieldDrift,pci_dev,119,-14.5,"binddrift_current,binding_diff,no_impact_gate,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for pci_dev, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
008d4bc1dd6309371bfe398912473c623667c2161a158acd2ca12ffac9fa5b24,W-000007,latest-p007-v6.7-to-v6.8,353,LayoutFieldDrift,FieldDrift,device,2328,-14.65,"binding_diff,no_impact_gate,no_ranking",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for device.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
0c94c86e0905e4e5707e0917cc1920af104b6239c9db26890e1ea7dee89c4857,F-003931,latest-p012-v6.12-to-v6.13,354,LayoutFieldDrift,FieldDrift,lockref__bindgen_ty_1__bindgen_ty_1,2471,-15.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for lockref__bindgen_ty_1__bindgen_ty_1 with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0c404cbdf2f7c572502c07a723fec923211c679e3231a4fcfef362c4b6fb6be4,F-003817,latest-p012-v6.12-to-v6.13,355,LayoutFieldDrift,FieldDrift,freeptr_t,2472,-15.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for freeptr_t with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
087a77107f3d06d9a4e34686dc7cf8b3cc5a6835236bc814a2abe118195563c6,F-000443,latest-p017-v6.17-to-v6.18,356,LayoutFieldDrift,FieldDrift,super_block,2475,-15.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for super_block with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
02bbf8bb2ad38e9797f16e529b7cc2925093a651e505534f3a922f11760423b7,F-000912,latest-p018-v6.18-to-v6.19,357,LayoutFieldDrift,MacroConstDrift,pgdat_flags_PGDAT_RECLAIM_LOCKED,2480,-15.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for pgdat_flags_PGDAT_RECLAIM_LOCKED with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
02a8983d8d4ee2c9211edf176144b353e51a40e7c7169ef30cb510e2a114e624,F-003692,latest-p012-v6.12-to-v6.13,358,LayoutFieldDrift,FieldDrift,class_spinlock_irqsave_t,2481,-15.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for class_spinlock_irqsave_t with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
027612c6725d158fd7a05982ebe98774432d0b389d6f33e132f398815b9444a2,F-003689,latest-p012-v6.12-to-v6.13,359,LayoutFieldDrift,FieldDrift,class_raw_spinlock_irqsave_t,2482,-15.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for class_raw_spinlock_irqsave_t with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
f7a1714f8432fb5cd018ebe4ac14ab66000ab0b971687138fc147c1d5e386f17,W-000035,latest-p012-v6.12-to-v6.13,360,LayoutFieldDrift,FieldDrift,kunit_case,13386,-26.65,"binding_diff,no_impact_gate,no_ranking",BENIGN_DRIFT,"C-side drift is supported for kunit_case, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
919c41ad0dd8eb3301fe7b09460fcbcd91bfcdf8f1ef0078dde6fa6a123b82ca,W-000002,latest-p006-v6.6-to-v6.7,361,LayoutFieldDrift,FieldDrift,kunit_case,13387,-26.65,"binding_diff,no_impact_gate,no_ranking",BENIGN_DRIFT,"C-side drift is supported for kunit_case, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
86e94312896b5804c20a468597dc947c344f2b58ebec942d9da2406623be5e64,F-000029,latest-p002-v6.2-to-v6.3,362,LayoutFieldDrift,FieldDrift,alt_instr,14922,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for alt_instr with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
5ce32f33ffcf30ef62dd93427901e6ff11400dfa919651d529c35a891856600b,F-000034,latest-p002-v6.2-to-v6.3,363,LayoutFieldDrift,FieldDrift,page__bindgen_ty_1__bindgen_ty_5,15429,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for page__bindgen_ty_1__bindgen_ty_5 with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
4cfe93b164c4f1e00480d331e1133dbece56b01c17d7ff7934d68fc019f51360,F-000056,latest-p001-v6.1-to-v6.2,364,LayoutFieldDrift,MacroConstDrift,pageflags___NR_PAGEFLAGS,15633,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for pageflags___NR_PAGEFLAGS with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
33b279db6bda78b8ef970d795ba62060086209495ea3f5e378fbdc48b5c8f471,F-000044,latest-p001-v6.1-to-v6.2,365,LayoutFieldDrift,FieldDrift,page__bindgen_ty_1__bindgen_ty_5,15928,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for page__bindgen_ty_1__bindgen_ty_5 with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
2ccda345a852b007742a8fe43ca370b6819af4ec51700f261465dbb8bfa66ca6,F-000035,latest-p002-v6.2-to-v6.3,366,LayoutFieldDrift,FieldDrift,unwind_hint,16010,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for unwind_hint with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
1e21d86002c61388ae557f25f2376c9737c1fae19f845c598e5c29a427292087,F-000270,latest-p011-v6.11-to-v6.12,367,LayoutFieldDrift,MacroConstDrift,pageflags_PG_xen_remapped,16174,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for pageflags_PG_xen_remapped with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
1bde41171123c99caf8154d01e6d37a1f7d2ad72efcf51ce4240c5bd35137a9c,F-000047,latest-p001-v6.1-to-v6.2,368,LayoutFieldDrift,FieldDrift,vm_area_struct,16194,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for vm_area_struct with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
16f60bd992667e0222a484d27ecc13f4cf67704963b2c8f6325c6331cf90ae1f,F-000257,latest-p011-v6.11-to-v6.12,369,LayoutFieldDrift,MacroConstDrift,pageflags_PG_checked,16232,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for pageflags_PG_checked with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
108802624b8d99ccaaa77f3ab2bf0a6e8ee14fbd4c8d1321c78cb89b05329388,F-000440,latest-p005-v6.5-to-v6.6,370,LayoutFieldDrift,FieldDrift,hrtimer_cpu_base,16297,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for hrtimer_cpu_base with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0fe96d81f61e949cf7f9f240710b150bf67e95648e27cd715d6a0f60a7915f88,F-000510,latest-p005-v6.5-to-v6.6,371,LayoutFieldDrift,MacroConstDrift,pageflags_PG_slab,16307,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for pageflags_PG_slab with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0db160fce2bbf977fe1d47ae4041b5e7303ddc42fc6e2f78aafefa4784a300b4,F-000040,latest-p001-v6.1-to-v6.2,372,LayoutFieldDrift,FieldDrift,folio,16350,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for folio with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0d2abea4a2898e292891e37a4c329288589bf7d7eb4945e4e0df24f1c67280e8,F-000387,latest-p019-v6.19-to-v7.0,373,LayoutFieldDrift,FieldDrift,pid_namespace,16362,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for pid_namespace with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0d028b38f970178de135af8fb33ceb90f81b024d6c129af8c57cec2192ab3206,F-003711,latest-p012-v6.12-to-v6.13,374,LayoutFieldDrift,FieldDrift,compat_siginfo__bindgen_ty_1__bindgen_ty_5__bindgen_ty_1__bindgen_ty_1,16366,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for compat_siginfo__bindgen_ty_1__bindgen_ty_5__bindgen_ty_1__bindgen_ty_1 with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0cbff01d848668893de8835a6a35df5c74d54d711fff50c5048bdc1d1f2f0e03,F-003911,latest-p012-v6.12-to-v6.13,375,LayoutFieldDrift,FieldDrift,kunit_loc,16370,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for kunit_loc with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0ca967014c448b1165fc3403ee4de091cb86c2c03d232873ce3dc819e7a94444,F-000368,latest-p019-v6.19-to-v7.0,376,LayoutFieldDrift,FieldDrift,iommu_mm_data,16371,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for iommu_mm_data with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0c30e79dc77e66e3a8899b33c2df7166c26ab6eac92761dcab8cfdc771fed9ec,F-000381,latest-p009-v6.9-to-v6.10,377,LayoutFieldDrift,MacroConstDrift,pageflags_PG_uncached,16373,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for pageflags_PG_uncached with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0b89f451830512c559d87459221b0275038de99c552aa7b1c7506346bf9c1d1d,F-004128,latest-p012-v6.12-to-v6.13,378,LayoutFieldDrift,FieldDrift,sigset_t,16380,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for sigset_t with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0b892cdd1847690d1bef5ee0c7c91c170a6a59bdc81f812bdcd5797c0da1d66b,F-000428,latest-p010-v6.10-to-v6.11,379,LayoutFieldDrift,FieldDrift,partition_meta_info,16381,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for partition_meta_info with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
0b3ccc9854b6db2f5a654fc64004388e9bc81ccb50a6007ae86d2bc889fa889b,F-000219,latest-p003-v6.3-to-v6.4,380,LayoutFieldDrift,FieldDrift,vm_area_struct,16382,-27.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for vm_area_struct with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
