sample_id,extractor_name,version,audit_pair_id,file,line,symbol,extracted_fact,raw_context,control_label,control_category,reviewer1_label,reviewer1_provenance,reviewer2_label,reviewer2_provenance,adjudicated_label,adjudication_provenance,error_category,notes
c_functions-1281,c_functions,v6.1,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.1/include/linux/slab.h,463,kfree_bulk,"{""c_symbol"": ""kfree_bulk"", ""definition_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""header_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""line"": 463, ""params"": ""[\""size_t size\"", \""void **p\""]"", ""return_type"": ""static __always_inline void"", ""version_id"": ""v6.1""}","[""size_t size"", ""void **p""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-124,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.13/rust/kernel/workqueue.rs,197,queue_work_on,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.13/rust/kernel/workqueue.rs"", ""line"": ""197"", ""source"": ""evidence""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""direct_binding_use"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000026"", ""warning_uid"": ""ead0c820c9cef70503d65f4b047bd4117c1a2e9d12b7cdea28c78d511f17a644""}","{""c_side"": {""new"": {""params"": [{""name"": ""cpu"", ""type"": ""ffi::c_int""}, {""name"": ""wq"", ""type"": ""*mut workqueue_struct""}, {""name"": ""work"", ""type"": ""*mut work_struct""}], ""return_type"": ""bool_""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""cpu"", ""type"": ""core::ffi::c_int""}, {""name"": ""wq"", ""type"": ""*mut workqueue_struct""}, {""name"": ""work"", ""type"": ""*mut work_struct""}], ""return_type"": ""bool_""}, ""old_version"": ""v6.12"", ""symbol"": ""queue_work_on""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""uses""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-125,promoted_warning_evidence,v6.8,latest-p007-v6.7-to-v6.8,MAINTAINERS,,phy_write_mmd,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""MAINTAINERS"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p007-v6.7-to-v6.8"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000005"", ""warning_uid"": ""01436956bde3fab5501d8bf4c75911c70a32bf794ced9e7c9353effb2de91ce8""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.8"", ""old"": ""absent"", ""old_version"": ""v6.7"", ""symbol"": ""phy_write_mmd""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-126,promoted_warning_evidence,v6.8,latest-p007-v6.7-to-v6.8,MAINTAINERS,,phy_read_mmd,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""MAINTAINERS"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p007-v6.7-to-v6.8"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000004"", ""warning_uid"": ""3f2e5afc6d2df530a26c3761c1a970fc8d00e3bb2613e99dcfa098fb3df3048c""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.8"", ""old"": ""absent"", ""old_version"": ""v6.7"", ""symbol"": ""phy_read_mmd""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-127,promoted_warning_evidence,v6.7,latest-p006-v6.6-to-v6.7,drivers/android/binder/rust_binder_main.rs,,compat_ptr_ioctl,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""drivers/android/binder/rust_binder_main.rs"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p006-v6.6-to-v6.7"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000001"", ""warning_uid"": ""4d882d1f6a1138d581132f19f57ffc916e719f96314cc4a6c2379342e17d22cc""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.7"", ""old"": ""absent"", ""old_version"": ""v6.6"", ""symbol"": ""compat_ptr_ioctl""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-128,promoted_warning_evidence,v6.11,latest-p010-v6.10-to-v6.11,.binddrift/worktrees/v6.11/rust/kernel/firmware.rs,20,request_firmware,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.11/rust/kernel/firmware.rs"", ""line"": ""20"", ""source"": ""evidence""}, ""pair_id"": ""latest-p010-v6.10-to-v6.11"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000007"", ""warning_uid"": ""9f4f97fae7c3c55d8a0d1befe0e7d23df4fdeeb5a5d0977fd9d4c9bed66addcd""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.11"", ""old"": ""absent"", ""old_version"": ""v6.10"", ""symbol"": ""request_firmware""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""uses""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-129,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,rust/kernel/firmware.rs,,firmware_request_platform,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""rust/kernel/firmware.rs"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000020"", ""warning_uid"": ""02c26309c1f80248feeb3e7cbc990a809a103a62661b24c1797a3e44bc1f8ad6""}","{""c_side"": {""new"": {""params"": [{""name"": ""fw"", ""type"": ""*mut *const firmware""}, {""name"": ""name"", ""type"": ""*const ffi::c_char""}, {""name"": ""device"", ""type"": ""*mut device""}], ""return_type"": ""ffi::c_int""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""fw"", ""type"": ""*mut *const firmware""}, {""name"": ""name"", ""type"": ""*const core::ffi::c_char""}, {""name"": ""device"", ""type"": ""*mut device""}], ""return_type"": ""core::ffi::c_int""}, ""old_version"": ""v6.12"", ""symbol"": ""firmware_request_platform""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-130,promoted_warning_evidence,v6.17,latest-p016-v6.16-to-v6.17,rust/kernel/error.rs,,platform_set_drvdata,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""rust/kernel/error.rs"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p016-v6.16-to-v6.17"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000003"", ""warning_uid"": ""1b92c3dcbb993527e32be78558268bf4b4aadf57940b7d4e6e1605c1be80ab42""}","{""c_side"": {""new"": ""removed"", ""new_version"": ""v6.17"", ""old"": ""present"", ""old_version"": ""v6.16"", ""symbol"": ""platform_set_drvdata""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-131,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,rust/kernel/block/mq/gen_disk.rs,,blk_queue_flag_set,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""rust/kernel/block/mq/gen_disk.rs"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000012"", ""warning_uid"": ""2edf861adaa353a061316f9b63667ad5cd6067f0a52b396046d0604890ee6b88""}","{""c_side"": {""new"": {""params"": [{""name"": ""flag"", ""type"": ""ffi::c_uint""}, {""name"": ""q"", ""type"": ""*mut request_queue""}], ""return_type"": ""()""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""flag"", ""type"": ""core::ffi::c_uint""}, {""name"": ""q"", ""type"": ""*mut request_queue""}], ""return_type"": ""()""}, ""old_version"": ""v6.12"", ""symbol"": ""blk_queue_flag_set""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-132,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,rust/kernel/firmware.rs,,request_firmware_direct,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""rust/kernel/firmware.rs"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000028"", ""warning_uid"": ""566f88e8dcb1dfb0c2b643fb382f1bce18fd53578c1be90d11dd0e8400b65eaa""}","{""c_side"": {""new"": {""params"": [{""name"": ""fw"", ""type"": ""*mut *const firmware""}, {""name"": ""name"", ""type"": ""*const ffi::c_char""}, {""name"": ""device"", ""type"": ""*mut device""}], ""return_type"": ""ffi::c_int""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""fw"", ""type"": ""*mut *const firmware""}, {""name"": ""name"", ""type"": ""*const core::ffi::c_char""}, {""name"": ""device"", ""type"": ""*mut device""}], ""return_type"": ""core::ffi::c_int""}, ""old_version"": ""v6.12"", ""symbol"": ""request_firmware_direct""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-133,promoted_warning_evidence,v6.7,latest-p006-v6.6-to-v6.7,rust/kernel/clk.rs,,kunit_case,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""rust/kernel/clk.rs"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p006-v6.6-to-v6.7"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""FieldDrift"", ""warning_id"": ""W-000002"", ""warning_uid"": ""919c41ad0dd8eb3301fe7b09460fcbcd91bfcdf8f1ef0078dde6fa6a123b82ca""}","{""c_side"": {""new"": [{""name"": ""run_case"", ""type"": ""::core::option::Option<unsafe extern \""C\"" fn(test: *mut kunit)>""}, {""name"": ""name"", ""type"": ""*const core::ffi::c_char""}, {""name"": ""generate_params"", ""type"": ""::core::option::Option<""}, {""name"": ""attr"", ""type"": ""kunit_attributes""}, {""name"": ""status"", ""type"": ""kunit_status""}, {""name"": ""module_name"", ""type"": ""*mut core::ffi::c_char""}, {""name"": ""log"", ""type"": ""*mut string_stream""}], ""new_version"": ""v6.7"", ""old"": [{""name"": ""run_case"", ""type"": ""::core::option::Option<unsafe extern \""C\"" fn(test: *mut kunit)>""}, {""name"": ""name"", ""type"": ""*const core::ffi::c_char""}, {""name"": ""generate_params"", ""type"": ""::core::option::Option<""}, {""name"": ""attr"", ""type"": ""kunit_attributes""}, {""name"": ""status"", ""type"": ""kunit_status""}, {""name"": ""module_name"", ""type"": ""*mut core::ffi::c_char""}, {""name"": ""log"", ""type"": ""*mut core::ffi::c_char""}], ""old_version"": ""v6.6"", ""symbol"": ""kunit_case""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-134,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,rust/kernel/block/mq/gen_disk.rs,,blk_queue_flag_clear,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""rust/kernel/block/mq/gen_disk.rs"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000011"", ""warning_uid"": ""ba3c8dfd0dcd9585ca08db8baeb53d2685cf71c6c5b7fd164306909d830b3c5d""}","{""c_side"": {""new"": {""params"": [{""name"": ""flag"", ""type"": ""ffi::c_uint""}, {""name"": ""q"", ""type"": ""*mut request_queue""}], ""return_type"": ""()""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""flag"", ""type"": ""core::ffi::c_uint""}, {""name"": ""q"", ""type"": ""*mut request_queue""}], ""return_type"": ""()""}, ""old_version"": ""v6.12"", ""symbol"": ""blk_queue_flag_clear""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-135,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,rust/kernel/clk.rs,,kunit_case,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""rust/kernel/clk.rs"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""FieldDrift"", ""warning_id"": ""W-000035"", ""warning_uid"": ""f7a1714f8432fb5cd018ebe4ac14ab66000ab0b971687138fc147c1d5e386f17""}","{""c_side"": {""new"": [{""name"": ""run_case"", ""type"": ""::core::option::Option<unsafe extern \""C\"" fn(test: *mut kunit)>""}, {""name"": ""name"", ""type"": ""*const ffi::c_char""}, {""name"": ""generate_params"", ""type"": ""::core::option::Option<""}, {""name"": ""attr"", ""type"": ""kunit_attributes""}, {""name"": ""status"", ""type"": ""kunit_status""}, {""name"": ""module_name"", ""type"": ""*mut ffi::c_char""}, {""name"": ""log"", ""type"": ""*mut string_stream""}], ""new_version"": ""v6.13"", ""old"": [{""name"": ""run_case"", ""type"": ""::core::option::Option<unsafe extern \""C\"" fn(test: *mut kunit)>""}, {""name"": ""name"", ""type"": ""*const core::ffi::c_char""}, {""name"": ""generate_params"", ""type"": ""::core::option::Option<""}, {""name"": ""attr"", ""type"": ""kunit_attributes""}, {""name"": ""status"", ""type"": ""kunit_status""}, {""name"": ""module_name"", ""type"": ""*mut core::ffi::c_char""}, {""name"": ""log"", ""type"": ""*mut string_stream""}], ""old_version"": ""v6.12"", ""symbol"": ""kunit_case""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-136,promoted_warning_evidence,v6.14,latest-p013-v6.13-to-v6.14,rust/helpers/pci.c,,pci_free_irq_vectors,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""rust/helpers/pci.c"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p013-v6.13-to-v6.14"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000009"", ""warning_uid"": ""07ce7e5d2d825d3f1ef3ffda6148eb56b9c5fd282d2ae2e8046a5592be75a11b""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.14"", ""old"": ""absent"", ""old_version"": ""v6.13"", ""symbol"": ""pci_free_irq_vectors""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-137,promoted_warning_evidence,v6.14,latest-p013-v6.13-to-v6.14,rust/helpers/pci.c,,pci_irq_vector,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""rust/helpers/pci.c"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p013-v6.13-to-v6.14"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000010"", ""warning_uid"": ""26333c5586d5530ab52b32658db31c3a847c5b4f998dcee87a40c0a3fa11c48f""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.14"", ""old"": ""absent"", ""old_version"": ""v6.13"", ""symbol"": ""pci_irq_vector""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-138,promoted_warning_evidence,v6.14,latest-p013-v6.13-to-v6.14,rust/kernel/pci.rs,,pci_dev_get,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""rust/kernel/pci.rs"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p013-v6.13-to-v6.14"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000006"", ""warning_uid"": ""87e19d68cfcb07c2103357f9c8d46c49d46b09d6841f6d62413a88263d845f56""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.14"", ""old"": ""absent"", ""old_version"": ""v6.13"", ""symbol"": ""pci_dev_get""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
